[4/20/23 04:14PM] Player picked up item: Coin, id: 995, amount: 100, owner: Voodoo	
[4/20/23 04:32PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:32PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Voodoo	
[4/20/23 04:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Voodoo	
[4/20/23 04:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Voodoo	
[4/20/23 04:37PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Voodoo	
[4/20/23 04:38PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Voodoo	
[4/20/23 04:38PM] Player picked up item: Coin, id: 995, amount: 900, owner: Voodoo	
[4/20/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Voodoo	
[4/20/23 04:38PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:40PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:40PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:41PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Voodoo	
[4/20/23 04:41PM] Player picked up item: Coin, id: 995, amount: 600, owner: Voodoo	
[4/20/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:41PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:41PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:41PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:42PM] Player picked up item: Coin, id: 995, amount: 300, owner: Voodoo	
[4/20/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:43PM] Player picked up item: Coin, id: 995, amount: 800, owner: Voodoo	
[4/20/23 04:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Voodoo	
[4/20/23 04:43PM] Player picked up item: Coin, id: 995, amount: 800, owner: Voodoo	
[4/20/23 04:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Voodoo	
[4/20/23 04:43PM] Player picked up item: Coin, id: 995, amount: 400, owner: Voodoo	
[4/20/23 04:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:45PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Voodoo	
[4/20/23 04:45PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Voodoo	
[4/20/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Voodoo	
[4/20/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Voodoo	
[4/20/23 04:48PM] Player picked up item: Coin, id: 995, amount: 800, owner: Voodoo	
[4/20/23 04:48PM] Player picked up item: Coin, id: 995, amount: 800, owner: Voodoo	
[4/20/23 04:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Voodoo	
[4/20/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Voodoo	
[4/20/23 04:51PM] Player picked up item: Coin, id: 995, amount: 2230983, owner: Voodoo	
[4/20/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Voodoo	
[4/20/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Voodoo	
[4/20/23 04:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Voodoo	
[4/20/23 04:52PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Voodoo	
[4/20/23 04:53PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Voodoo	
[4/20/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Voodoo	
[4/20/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Voodoo	
[4/20/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Voodoo	
[4/20/23 04:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Voodoo	
[4/20/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:54PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Voodoo	
[4/20/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Voodoo	
[4/20/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/20/23 05:07PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Voodoo	
[4/20/23 05:08PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Voodoo	
[4/21/23 12:51AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Voodoo	
[4/21/23 01:01AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Voodoo	
[4/21/23 01:02AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Voodoo	
[4/21/23 01:06AM] Player picked up item: Coin, id: 995, amount: 1093918, owner: Voodoo	
[4/21/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Voodoo	
[4/21/23 01:13AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Voodoo	
[4/22/23 02:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Voodoo	
[4/22/23 02:14AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Voodoo	
[4/22/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/22/23 02:17AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Voodoo	
[4/22/23 02:41AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Voodoo	
[4/22/23 02:45AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 02:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 03:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 03:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 03:02AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 03:05AM] Player picked up item: Coin, id: 995, amount: 1295323, owner: Voodoo	
[4/22/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Voodoo	
[4/22/23 03:14AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Voodoo	
[4/22/23 03:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 03:26AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Voodoo	
[4/22/23 03:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 03:27AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 03:28AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Voodoo	
[4/22/23 03:31AM] Player picked up item: Nightmare legs, id: 23030, amount: 1, owner: Voodoo	
[4/22/23 03:31AM] Player picked up item: Nightmare legs, id: 23030, amount: 1, owner: Voodoo	
[4/22/23 03:31AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 03:32AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 03:34AM] Player picked up item: Coin, id: 995, amount: 2362012, owner: Voodoo	
[4/22/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Voodoo	
[4/22/23 03:38AM] Player picked up item: Patience helm, id: 23034, amount: 1, owner: Voodoo	
[4/22/23 03:39AM] Player picked up item: Patience gloves, id: 23037, amount: 1, owner: Voodoo	
[4/22/23 03:39AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Voodoo	
[4/22/23 04:10AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Voodoo	
[4/22/23 04:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Voodoo	
[4/22/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/22/23 04:18AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Voodoo	
[4/22/23 04:20AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Voodoo	
[4/22/23 04:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Voodoo	
[4/22/23 04:25AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Voodoo	
[4/22/23 04:28AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Voodoo	
[4/22/23 04:28AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Voodoo	
[4/22/23 04:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Voodoo	
[4/22/23 04:47AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Voodoo	
[4/22/23 05:00AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Voodoo	
[4/22/23 05:04AM] Player picked up item: Coin, id: 995, amount: 1007367, owner: Voodoo	
[4/22/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Voodoo	
[4/22/23 05:09AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Voodoo	
[4/22/23 05:09AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Voodoo	
[4/22/23 05:12AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Voodoo	
[4/22/23 05:21AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Voodoo	
[4/22/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Voodoo	
[4/22/23 11:04AM] Player picked up item: Coin, id: 995, amount: 1902109, owner: Voodoo	
[4/22/23 11:16AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Voodoo	
[4/22/23 11:31AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Voodoo	
[4/22/23 11:34AM] Player picked up item: Coin, id: 995, amount: 2498126, owner: Voodoo	
[4/22/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Voodoo	
[4/22/23 11:39AM] Player picked up item: Inferno Shield, id: 13306, amount: 1, owner: Voodoo	
[4/22/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/22/23 11:40AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Voodoo	
[4/22/23 11:41AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Voodoo	
[4/22/23 11:41AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Voodoo	
[4/22/23 11:41AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Voodoo	
[4/22/23 11:41AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Voodoo	
[4/22/23 11:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/22/23 11:43AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Voodoo	
[4/22/23 12:33PM] Player picked up item: Coin, id: 995, amount: 2347365, owner: Voodoo	
[4/22/23 12:36PM] Player picked up item: Nagi Boots, id: 21067, amount: 1, owner: Voodoo	
[4/22/23 12:38PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Voodoo	
[4/22/23 12:38PM] Player picked up item: Nagi Ring, id: 21069, amount: 1, owner: Voodoo	
[4/22/23 12:38PM] Player picked up item: Nagi Ring, id: 21069, amount: 1, owner: Voodoo	
[4/22/23 12:42PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Voodoo	
[4/22/23 01:04PM] Player picked up item: Coin, id: 995, amount: 1653258, owner: Voodoo	
[4/22/23 01:11PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Voodoo	
[4/22/23 01:11PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Voodoo	
[4/22/23 01:11PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Voodoo	
[4/22/23 01:12PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Voodoo	
[4/22/23 01:12PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Voodoo	
[4/22/23 01:12PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Voodoo	
[4/22/23 01:26PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Voodoo	
[4/22/23 01:33PM] Player picked up item: Coin, id: 995, amount: 1259224, owner: Voodoo	
[4/22/23 01:59PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Voodoo	
[4/22/23 01:59PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Voodoo	
[4/22/23 02:02PM] Player picked up item: Forsaken Boots, id: 14914, amount: 1, owner: Voodoo	
[4/22/23 02:04PM] Player picked up item: Coin, id: 995, amount: 2176913, owner: Voodoo	
[4/22/23 02:13PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Voodoo	
[4/22/23 02:14PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Voodoo	
[4/22/23 02:31PM] Player picked up item: Sinful Gloves, id: 12864, amount: 1, owner: Voodoo	
[4/22/23 02:49PM] Player picked up item: Coin, id: 995, amount: 27000, owner: Voodoo	
[4/22/23 02:52PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Voodoo	
[4/22/23 02:52PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Voodoo	
[4/22/23 02:53PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Voodoo	
[4/22/23 02:53PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Voodoo	
[4/22/23 02:53PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Voodoo	
[4/22/23 02:54PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Voodoo	
[4/22/23 03:04PM] Player picked up item: Coin, id: 995, amount: 2342009, owner: Voodoo	
[4/22/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Voodoo	
[4/22/23 03:09PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Voodoo	
[4/22/23 03:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/22/23 03:26PM] Player picked up item: Sinful Boots, id: 10865, amount: 1, owner: Voodoo	
[4/22/23 03:34PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:34PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Voodoo	
[4/22/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Voodoo	
[4/22/23 03:34PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:34PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Voodoo	
[4/22/23 03:34PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Voodoo	
[4/22/23 03:34PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:34PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Voodoo	
[4/22/23 03:34PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:36PM] Player picked up item: Coin, id: 995, amount: 50000, owner: Voodoo	
[4/22/23 03:36PM] Player picked up item: Coin, id: 995, amount: 30000, owner: Voodoo	
[4/22/23 03:36PM] Player picked up item: Coin, id: 995, amount: 50000, owner: Voodoo	
[4/22/23 03:36PM] Player picked up item: Coin, id: 995, amount: 30000, owner: Voodoo	
[4/22/23 03:36PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:36PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Voodoo	
[4/22/23 03:38PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:40PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:41PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/22/23 03:42PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:45PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:46PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/22/23 10:45PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 10:50PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
[4/22/23 10:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Voodoo	
[4/23/23 12:38AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Voodoo	
