[4/19/23 03:30PM] Player picked up item: Coin, id: 995, amount: 100, owner: Shadowchii	
[4/19/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:51PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Shadowchii	
[4/19/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/19/23 03:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/20/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/20/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/20/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/20/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/20/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/20/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/20/23 02:20PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shadowchii	
[4/20/23 02:20PM] Player picked up item: Coin, id: 995, amount: 2141472, owner: Shadowchii	
[4/20/23 02:25PM] Player picked up item: Coin, id: 995, amount: 900, owner: Shadowchii	
[4/20/23 02:34PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Shadowchii	
[4/20/23 02:35PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shadowchii	
[4/20/23 02:41PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shadowchii	
[4/20/23 02:41PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:41PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shadowchii	
[4/20/23 02:45PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Shadowchii	
[4/20/23 02:45PM] Player picked up item: Coin, id: 995, amount: 4800, owner: Shadowchii	
[4/20/23 02:45PM] Player picked up item: Coin, id: 995, amount: 4800, owner: Shadowchii	
[4/20/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shadowchii	
[4/20/23 02:46PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shadowchii	
[4/20/23 02:46PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:46PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shadowchii	
[4/20/23 02:47PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shadowchii	
[4/20/23 02:47PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:47PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:47PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/20/23 02:47PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shadowchii	
[4/20/23 02:47PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shadowchii	
[4/20/23 02:47PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:48PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Shadowchii	
[4/20/23 02:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shadowchii	
[4/20/23 02:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:49PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shadowchii	
[4/20/23 02:49PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Shadowchii	
[4/20/23 02:50PM] Player picked up item: Coin, id: 995, amount: 2727064, owner: Shadowchii	
[4/20/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shadowchii	
[4/20/23 02:59PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Shadowchii	
[4/20/23 02:59PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Shadowchii	
[4/20/23 03:01PM] Player picked up item: Coin, id: 995, amount: 7000, owner: Shadowchii	
[4/20/23 03:01PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Shadowchii	
[4/20/23 03:02PM] Player picked up item: Coin, id: 995, amount: 7000, owner: Shadowchii	
[4/20/23 03:02PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Shadowchii	
[4/20/23 03:02PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Shadowchii	
[4/20/23 03:02PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Shadowchii	
[4/20/23 03:02PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Shadowchii	
[4/20/23 03:02PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Shadowchii	
[4/20/23 03:04PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Shadowchii	
[4/20/23 03:06PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 03:07PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Shadowchii	
[4/20/23 03:08PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Shadowchii	
[4/20/23 03:08PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Shadowchii	
[4/20/23 03:08PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Shadowchii	
[4/20/23 03:08PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 03:08PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 03:08PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 03:08PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 03:09PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Shadowchii	
[4/20/23 03:09PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shadowchii	
[4/20/23 03:09PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 03:09PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 03:09PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shadowchii	
[4/20/23 03:20PM] Player picked up item: Coin, id: 995, amount: 4424386, owner: Shadowchii	
[4/20/23 03:22PM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Shadowchii	
[4/20/23 03:22PM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Shadowchii	
[4/20/23 03:31PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Shadowchii	
