[4/22/23 11:28PM] Player picked up item: Coin, id: 995, amount: 100, owner: Neonrook	
[4/22/23 11:56PM] Player picked up item: Coin, id: 995, amount: 400, owner: Neonrook	
[4/22/23 11:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/22/23 11:57PM] Player picked up item: Coin, id: 995, amount: 400, owner: Neonrook	
[4/22/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/22/23 11:57PM] Player picked up item: Coin, id: 995, amount: 400, owner: Neonrook	
[4/22/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/22/23 11:57PM] Player picked up item: Coin, id: 995, amount: 400, owner: Neonrook	
[4/22/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/22/23 11:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/22/23 11:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 12:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Neonrook	
[4/23/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:02AM] Player picked up item: Coin, id: 995, amount: 400, owner: Neonrook	
[4/23/23 12:02AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 12:03AM] Player picked up item: Coin, id: 995, amount: 400, owner: Neonrook	
[4/23/23 12:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:08AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Neonrook	
[4/23/23 12:08AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 12:08AM] Player picked up item: Coin, id: 995, amount: 400, owner: Neonrook	
[4/23/23 12:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:10AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 12:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:11AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 12:11AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 12:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:13AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:17AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:18AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:18AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 12:18AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 12:21AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:22AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:22AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:28AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:28AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:29AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:30AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:30AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:30AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 12:30AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:31AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:31AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:32AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Neonrook	
[4/23/23 12:34AM] Player picked up item: Coin, id: 995, amount: 3004825, owner: Neonrook	
[4/23/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Neonrook	
[4/23/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Neonrook	
[4/23/23 12:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Neonrook	
[4/23/23 12:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Neonrook	
[4/23/23 12:41AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:41AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Neonrook	
[4/23/23 12:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 12:43AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Neonrook	
[4/23/23 12:43AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Neonrook	
[4/23/23 12:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 12:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:46AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Neonrook	
[4/23/23 12:46AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Neonrook	
[4/23/23 12:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:46AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 12:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 12:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:47AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 12:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 12:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:49AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Neonrook	
[4/23/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 12:50AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 12:50AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 12:51AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Neonrook	
[4/23/23 12:51AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Neonrook	
[4/23/23 12:52AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Neonrook	
[4/23/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 12:53AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 12:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:54AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Neonrook	
[4/23/23 12:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:55AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Neonrook	
[4/23/23 12:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:56AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 12:56AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Neonrook	
[4/23/23 12:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:56AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 12:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:56AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Neonrook	
[4/23/23 12:56AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Neonrook	
[4/23/23 12:57AM] Player picked up item: Coin, id: 995, amount: 600, owner: Neonrook	
[4/23/23 12:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 12:57AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 12:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 12:57AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Neonrook	
[4/23/23 12:58AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 12:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:12AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:12AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:14AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:15AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:16AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Neonrook	
[4/23/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:16AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:16AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:17AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Neonrook	
[4/23/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 01:17AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:17AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:18AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:18AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:18AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:19AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:20AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:20AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Neonrook	
[4/23/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:21AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Neonrook	
[4/23/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:22AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:22AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Neonrook	
[4/23/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:22AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:23AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:23AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:23AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 01:24AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:24AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:24AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:24AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:24AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:25AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:25AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:25AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:25AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:26AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:26AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:26AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:26AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
