[4/16/23 08:09PM] Player picked up item: Coin, id: 995, amount: 100, owner: Cheung	
[4/16/23 08:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:28PM] Player picked up item: Coin, id: 995, amount: 200, owner: Cheung	
[4/16/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:29PM] Player picked up item: Coin, id: 995, amount: 200, owner: Cheung	
[4/16/23 08:30PM] Player picked up item: Coin, id: 995, amount: 200, owner: Cheung	
[4/16/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:31PM] Player picked up item: Coin, id: 995, amount: 200, owner: Cheung	
[4/16/23 08:31PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Cheung	
[4/16/23 08:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:31PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Cheung	
[4/16/23 08:32PM] Player picked up item: Coin, id: 995, amount: 200, owner: Cheung	
[4/16/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:38PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:41PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:41PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:41PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:42PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:42PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:44PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:44PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:44PM] Player picked up item: Coin, id: 995, amount: 300, owner: Cheung	
[4/16/23 08:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:44PM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Cheung	
[4/16/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:46PM] Player picked up item: Blurite Staff, id: 22174, amount: 1, owner: Cheung	
[4/16/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:47PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 08:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 08:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 08:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 08:54PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheung	
[4/16/23 08:54PM] Player picked up item: Coin, id: 995, amount: 4035384, owner: Cheung	
[4/16/23 08:54PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Cheung	
[4/16/23 08:56PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Cheung	
[4/16/23 08:56PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Cheung	
[4/16/23 08:57PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Cheung	
[4/16/23 08:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:44PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Cheung	
[4/16/23 09:44PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Cheung	
[4/16/23 09:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:46PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Cheung	
[4/16/23 09:46PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Cheung	
[4/16/23 09:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:51PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Cheung	
[4/16/23 09:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:56PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:56PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:56PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 09:57PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Cheung	
[4/16/23 09:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 09:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 09:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 10:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 10:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 10:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 10:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 10:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 10:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 10:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 10:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 10:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 10:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 10:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 10:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 10:05PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 10:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 10:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 10:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 10:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 10:07PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cheung	
[4/16/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 10:08PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Isyutaru	
[4/16/23 10:08PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Isyutaru	
[4/16/23 10:08PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Isyutaru	
[4/16/23 10:08PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Isyutaru	
[4/16/23 10:08PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Isyutaru	
[4/16/23 10:08PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Isyutaru	
[4/16/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Cheung	
[4/16/23 10:42PM] Player picked up item: Coin, id: 995, amount: 1810311, owner: Cheung	
[4/16/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheung	
[4/16/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Cheung	
[4/16/23 11:14PM] Player picked up item: Coin, id: 995, amount: 2159327, owner: Cheung	
[4/16/23 11:14PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Cheung	
[4/16/23 11:32PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/16/23 11:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 11:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 11:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 11:33PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/16/23 11:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 11:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 11:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 11:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 11:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 11:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 11:38PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/16/23 11:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 11:38PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/16/23 11:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/16/23 11:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/16/23 11:46PM] Player picked up item: Coin, id: 995, amount: 1484095, owner: Cheung	
[4/16/23 11:46PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Cheung	
[4/16/23 11:49PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Cheung	
[4/16/23 11:53PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Cheung	
[4/16/23 11:53PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Cheung	
[4/17/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:00AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:00AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:00AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:03AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:03AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Cheung	
[4/17/23 12:03AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Cheung	
[4/17/23 12:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:05AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:05AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:06AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:06AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:07AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:07AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:09AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:09AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheung	
[4/17/23 12:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheung	
[4/17/23 12:17AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Cheung	
[4/17/23 12:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheung	
[4/17/23 12:17AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Cheung	
[4/17/23 12:47AM] Player picked up item: Coin, id: 995, amount: 2682859, owner: Cheung	
[4/17/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Cheung	
[4/17/23 01:10AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Cheung	
[4/17/23 01:18AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Cheung	
[4/17/23 01:18AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Cheung	
[4/17/23 01:36AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Cheung	
[4/17/23 01:36AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Cheung	
[4/17/23 01:36AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Cheung	
[4/17/23 11:23AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Cheung	
[4/17/23 12:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cookie	
