[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 100, owner: Gpello	
[4/15/23 09:03AM] Player picked up item: Coin, id: 995, amount: 200, owner: Gpello	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:04AM] Player picked up item: Coin, id: 995, amount: 200, owner: Gpello	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:04AM] Player picked up item: Coin, id: 995, amount: 200, owner: Gpello	
[4/15/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 200, owner: Gpello	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 200, owner: Gpello	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 200, owner: Gpello	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 200, owner: Gpello	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Gpello	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:07AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:08AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:10AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:30AM] Player picked up item: Coin, id: 995, amount: 2247159, owner: Gpello	
[4/15/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Gpello	
[4/15/23 09:32AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:34AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:34AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:34AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:36AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:36AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:36AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:36AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Starter Amulet, id: 23089, amount: 1, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Gpello	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Gpello	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Gpello	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Gpello	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
