[4/16/23 05:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mondo	
[4/17/23 05:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:34AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayerfly	
[4/17/23 05:34AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Slayerfly	
[4/17/23 05:34AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayerfly	
[4/17/23 05:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayerfly	
[4/17/23 05:34AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Slayerfly	
[4/17/23 05:34AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayerfly	
[4/17/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:36AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Slayerfly	
[4/17/23 05:36AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Slayerfly	
[4/17/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayerfly	
[4/17/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayerfly	
[4/17/23 05:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayerfly	
[4/17/23 05:39AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 05:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:39AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 05:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Slayerfly	
[4/17/23 05:41AM] Player picked up item: $10 Bond, id: 23057, amount: 1, owner: Slayerfly	
[4/17/23 05:42AM] Player picked up item: Coin, id: 995, amount: 2797507, owner: Slayerfly	
[4/17/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Slayerfly	
[4/17/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Slayerfly	
[4/17/23 05:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Slayerfly	
[4/17/23 05:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayerfly	
[4/17/23 05:46AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slayerfly	
[4/17/23 05:50AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Slayerfly	
[4/17/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayerfly	
[4/17/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayerfly	
[4/17/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayerfly	
[4/17/23 05:53AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Slayerfly	
[4/17/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayerfly	
[4/17/23 05:53AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayerfly	
[4/17/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayerfly	
[4/17/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayerfly	
[4/17/23 05:54AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 05:55AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 05:55AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 05:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 05:57AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayerfly	
[4/17/23 05:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayerfly	
[4/17/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:57AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Slayerfly	
[4/17/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 05:58AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Slayerfly	
[4/17/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayerfly	
[4/17/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayerfly	
[4/17/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayerfly	
[4/17/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayerfly	
[4/17/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayerfly	
[4/17/23 06:01AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayerfly	
[4/17/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayerfly	
[4/17/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Slayerfly	
[4/17/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayerfly	
[4/17/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayerfly	
[4/17/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 06:03AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 06:03AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayerfly	
[4/17/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayerfly	
[4/17/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayerfly	
[4/17/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayerfly	
[4/17/23 06:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayerfly	
[4/17/23 06:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayerfly	
[4/17/23 06:06AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayerfly	
[4/17/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayerfly	
[4/17/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayerfly	
[4/17/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayerfly	
[4/17/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayerfly	
[4/17/23 06:07AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayerfly	
[4/17/23 06:07AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayerfly	
[4/17/23 06:07AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayerfly	
[4/17/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayerfly	
[4/17/23 06:11AM] Player picked up item: Coin, id: 995, amount: 1294472, owner: Slayerfly	
[4/17/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Slayerfly	
[4/17/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Slayerfly	
[4/17/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayerfly	
[4/17/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Slayerfly	
[4/17/23 06:22AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayerfly	
[4/17/23 06:22AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayerfly	
[4/17/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayerfly	
[4/17/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayerfly	
[4/17/23 06:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayerfly	
[4/17/23 06:35PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Slayerfly	
[4/17/23 06:36PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayerfly	
[4/17/23 06:37PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayerfly	
[4/17/23 06:41PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Slayerfly	
[4/17/23 06:43PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayerfly	
[4/17/23 06:43PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayerfly	
[4/17/23 06:45PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayerfly	
[4/17/23 06:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayerfly	
[4/17/23 06:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayerfly	
[4/17/23 06:48PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayerfly	
[4/17/23 08:27PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Slayerfly	
[4/17/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 12317, owner: Slayerfly	
[4/17/23 10:32PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Ao	
[4/20/23 08:45AM] Player picked up item: PvM Casket, id: 2736, amount: 1, owner: Slayerfly	
