[4/18/23 09:00PM] Player picked up item: Coin, id: 995, amount: 100, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dredge	
[4/18/23 09:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:14PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Dredge	
[4/18/23 09:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dredge	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dredge	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Dredge	
[4/18/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dredge	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dredge	
[4/18/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dredge	
[4/18/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:18PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Dredge	
[4/18/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dredge	
[4/18/23 09:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:18PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Dredge	
[4/18/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dredge	
[4/18/23 09:18PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Dredge	
[4/18/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:20PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dredge	
[4/18/23 09:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:20PM] Player picked up item: Starter Staff, id: 22092, amount: 1, owner: Dredge	
[4/18/23 09:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:22PM] Player picked up item: Infinite healing potion (T1), id: 23118, amount: 1, owner: Suh	
[4/18/23 09:26PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:26PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dredge	
[4/18/23 09:30PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dredge	
[4/18/23 09:30PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dredge	
[4/18/23 09:30PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dredge	
[4/18/23 09:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dredge	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dredge	
[4/18/23 09:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
[4/18/23 09:39PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Dredge	
[4/18/23 09:39PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Dredge	
[4/18/23 09:39PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Dredge	
[4/18/23 09:39PM] Player picked up item: Coin, id: 995, amount: 600, owner: Dredge	
[4/18/23 09:39PM] Player picked up item: Coin, id: 995, amount: 600, owner: Dredge	
[4/18/23 09:39PM] Player picked up item: Coin, id: 995, amount: 600, owner: Dredge	
[4/18/23 09:43PM] Player picked up item: Coin, id: 995, amount: 2181777, owner: Dredge	
[4/18/23 09:43PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dredge	
[4/18/23 09:46PM] Player picked up item: Coin, id: 995, amount: 3256462, owner: Dredge	
[4/18/23 09:46PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dredge	
[4/18/23 09:50PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Dredge	
[4/18/23 09:52PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Dredge	
[4/18/23 10:14PM] Player picked up item: Coin, id: 995, amount: 1636506, owner: Dredge	
[4/18/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dredge	
[4/18/23 10:59PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Dredge	
[4/18/23 11:08PM] Player picked up item: Coin, id: 995, amount: 1382625, owner: Dredge	
[4/18/23 11:08PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dredge	
[4/18/23 11:12PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dredge	
[4/18/23 11:13PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Dredge	
[4/18/23 11:14PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Dredge	
[4/18/23 11:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dredge	
[4/18/23 11:21PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Dredge	
[4/18/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Dredge	
[4/18/23 11:22PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Dredge	
[4/18/23 11:22PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Dredge	
[4/18/23 11:23PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dredge	
[4/18/23 11:25PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Dredge	
[4/18/23 11:28PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Dredge	
[4/18/23 11:29PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dredge	
[4/18/23 11:29PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Dredge	
[4/18/23 11:29PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Dredge	
[4/18/23 11:29PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dredge	
[4/18/23 11:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dredge	
