[4/22/23 12:53PM] Player picked up item: Coin, id: 995, amount: 100, owner: Damakos	
[4/22/23 12:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 12:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 12:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 12:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 12:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 01:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:01PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:01PM] Player picked up item: Coin, id: 995, amount: 200, owner: Damakos	
[4/22/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:02PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:02PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:03PM] Player picked up item: Coin, id: 995, amount: 1623737, owner: Damakos	
[4/22/23 01:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Damakos	
[4/22/23 01:05PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:05PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:07PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:09PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Damakos	
[4/22/23 01:09PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:09PM] Player picked up item: Coin, id: 995, amount: 300, owner: Damakos	
[4/22/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:12PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:12PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:12PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:12PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:20PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:20PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:20PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:21PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:21PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:21PM] Player picked up item: Coin, id: 995, amount: 400, owner: Damakos	
[4/22/23 01:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Damakos	
[4/22/23 01:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 01:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Damakos	
[4/22/23 01:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 01:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Damakos	
[4/22/23 01:33PM] Player picked up item: Coin, id: 995, amount: 1408764, owner: Damakos	
[4/22/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Damakos	
[4/22/23 02:07PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:07PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Damakos	
[4/22/23 02:07PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Damakos	
[4/22/23 02:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Damakos	
[4/22/23 02:09PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:09PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Damakos	
[4/22/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Damakos	
[4/22/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:13PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Damakos	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Damakos	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Damakos	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Damakos	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Damakos	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Damakos	
