[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 100, owner: Frog	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Frog	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Coin, id: 995, amount: 400, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Frog	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:10AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Frog	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Frog	
[4/15/23 09:11AM] Player picked up item: Coin, id: 995, amount: 500, owner: Frog	
[4/15/23 09:13AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Frog	
[4/15/23 09:13AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Frog	
[4/15/23 09:15AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Frog	
[4/15/23 09:16AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Frog	
[4/15/23 09:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Frog	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Frog	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Frog	
[4/15/23 09:21AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Frog	
[4/15/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:28AM] Player picked up item: Antique Helm, id: 8816, amount: 1, owner: Frog	
[4/15/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Frog	
[4/15/23 09:31AM] Player picked up item: Coin, id: 995, amount: 3678104, owner: Frog	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Frog	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Frog	
[4/15/23 09:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Frog	
[4/15/23 09:31AM] Player picked up item: $10 Bond, id: 23057, amount: 1, owner: Frog	
[4/15/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:52AM] Player picked up item: Maze Helm, id: 5420, amount: 1, owner: Frog	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Frog	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Frog	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Frog	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Frog	
[4/15/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Frog	
[4/17/23 05:03AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:03AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:11AM] Player picked up item: Coin, id: 995, amount: 1797423, owner: Frog	
[4/17/23 05:11AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Frog	
[4/17/23 05:12AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:14AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:14AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:14AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:16AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:16AM] Player picked up item: Coin, id: 995, amount: 46000, owner: Frog	
[4/17/23 05:18AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:18AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:19AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 23000, owner: Frog	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Frog	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Frog	
[4/17/23 05:25AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Frog	
[4/17/23 05:25AM] Player picked up item: Coin, id: 995, amount: 32000, owner: Frog	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Frog	
[4/17/23 05:26AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Frog	
[4/17/23 05:27AM] Player picked up item: Coin, id: 995, amount: 32000, owner: Frog	
[4/17/23 05:27AM] Player picked up item: Coin, id: 995, amount: 32000, owner: Frog	
[4/17/23 05:32AM] Player picked up item: Coin, id: 995, amount: 42000, owner: Frog	
[4/17/23 05:32AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Frog	
[4/17/23 05:33AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Frog	
[4/17/23 05:36AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Frog	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Frog	
[4/17/23 05:38AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Frog	
[4/17/23 05:41AM] Player picked up item: Coin, id: 995, amount: 1968392, owner: Frog	
[4/17/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Frog	
[4/17/23 05:42AM] Player picked up item: Coin, id: 995, amount: 3179944, owner: Frog	
[4/17/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Frog	
[4/17/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Frog	
[4/17/23 05:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Frog	
[4/17/23 05:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Frog	
[4/17/23 05:46AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Frog	
[4/17/23 08:34AM] Player picked up item: Varth Legs, id: 22147, amount: 1, owner: Like My Peep	
[4/17/23 08:43AM] Player picked up item: Infinite prayer potion (T3), id: 23123, amount: 1, owner: Killua	
[4/17/23 10:00AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Frog	
[4/17/23 10:43AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Frog	
[4/17/23 10:47AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Frog	
[4/18/23 05:51AM] Player picked up item: Miner chestplate (adamant), id: 20585, amount: 1, owner: Frog	
