[4/19/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tempest	
[4/19/23 09:04AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Tempest	
[4/19/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tempest	
[4/19/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tempest	
[4/19/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tempest	
[4/19/23 09:05AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tempest	
[4/19/23 09:05AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tempest	
[4/19/23 09:07AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tempest	
[4/19/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Tempest	
[4/19/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tempest	
[4/20/23 03:51AM] Player picked up item: Coin, id: 995, amount: 2431139, owner: Tempest	
[4/20/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Tempest	
[4/20/23 04:21AM] Player picked up item: Coin, id: 995, amount: 1325634, owner: Tempest	
[4/20/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tempest	
[4/20/23 04:24AM] Player picked up item: Coin, id: 995, amount: 3916054, owner: Tempest	
[4/20/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Tempest	
[4/20/23 05:21AM] Player picked up item: Coin, id: 995, amount: 1165554, owner: Tempest	
[4/20/23 05:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tempest	
[4/20/23 05:22AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Tempest	
[4/20/23 05:24AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Tempest	
[4/20/23 05:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Tempest	
[4/20/23 05:52AM] Player picked up item: Coin, id: 995, amount: 2418514, owner: Tempest	
[4/20/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tempest	
[4/20/23 05:55AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Tempest	
[4/20/23 05:55AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Tempest	
[4/20/23 05:57AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Tempest	
[4/20/23 05:58AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Tempest	
[4/20/23 06:00AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Tempest	
[4/20/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Tempest	
[4/20/23 06:00AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Tempest	
[4/20/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Tempest	
[4/20/23 06:21AM] Player picked up item: Coin, id: 995, amount: 2419013, owner: Tempest	
[4/20/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tempest	
[4/20/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Tempest	
[4/20/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Tempest	
[4/20/23 06:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Tempest	
[4/20/23 06:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Tempest	
[4/20/23 06:28AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Tempest	
[4/20/23 06:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Tempest	
[4/20/23 06:30AM] Player picked up item: Coin, id: 995, amount: 4077977, owner: Tempest	
[4/20/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 75, owner: Tempest	
[4/20/23 06:31AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Tempest	
[4/20/23 06:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Tempest	
[4/20/23 06:34AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Tempest	
[4/20/23 06:36AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Tempest	
[4/20/23 06:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Tempest	
[4/20/23 06:52AM] Player picked up item: Coin, id: 995, amount: 1424917, owner: Tempest	
[4/20/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tempest	
[4/20/23 06:56AM] Player picked up item: Nagi Body, id: 21063, amount: 1, owner: Tempest	
[4/20/23 06:56AM] Player picked up item: Nagi Body, id: 21063, amount: 1, owner: Tempest	
[4/20/23 06:59AM] Player picked up item: Coin, id: 995, amount: 55000, owner: Tempest	
[4/20/23 07:01AM] Player picked up item: Coin, id: 995, amount: 45000, owner: Tempest	
[4/21/23 11:30AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Tempest	
[4/21/23 11:30AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Tempest	
[4/21/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Tempest	
[4/21/23 11:35AM] Player picked up item: Coin, id: 995, amount: 2726982, owner: Tempest	
[4/21/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Tempest	
[4/21/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Tempest	
[4/21/23 11:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Tempest	
[4/21/23 11:42AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Tempest	
