[4/15/23 03:42PM] Player picked up item: Coin, id: 995, amount: 100, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Loot	
[4/15/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Loot	
[4/15/23 04:45PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 04:47PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Loot	
[4/15/23 04:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:48PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 04:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 04:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 04:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:51PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 04:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 04:52PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 04:53PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 04:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 04:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Loot	
[4/15/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 05:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:03PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 05:06PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 05:07PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:47PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Loot	
[4/15/23 05:47PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Loot	
[4/15/23 05:47PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Loot	
[4/15/23 05:47PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Loot	
[4/15/23 05:47PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Loot	
[4/15/23 05:48PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Loot	
[4/15/23 05:48PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Loot	
[4/15/23 05:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:48PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Loot	
[4/15/23 05:48PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Loot	
[4/15/23 05:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Loot	
[4/15/23 05:48PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Loot	
[4/15/23 05:49PM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Loot	
[4/15/23 05:49PM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Loot	
[4/15/23 05:49PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/15/23 05:49PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Loot	
[4/15/23 05:49PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Loot	
[4/15/23 05:50PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Loot	
[4/15/23 05:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:51PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Loot	
[4/15/23 05:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 05:53PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Loot	
[4/15/23 05:53PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Loot	
[4/15/23 05:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 05:54PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Loot	
[4/15/23 05:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/15/23 05:57PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Loot	
[4/15/23 05:57PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Loot	
[4/15/23 05:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Loot	
[4/15/23 06:00PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Loot	
[4/16/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Loot	
[4/16/23 08:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Loot	
[4/16/23 08:35AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Loot	
[4/16/23 08:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Loot	
[4/16/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/16/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/16/23 08:36AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Loot	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Loot	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Loot	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Loot	
[4/16/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Loot	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Loot	
[4/16/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Loot	
[4/16/23 08:54AM] Player picked up item: Coin, id: 995, amount: 2189599, owner: Loot	
[4/16/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Loot	
[4/16/23 09:10AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Loot	
[4/16/23 09:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Loot	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Loot	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Loot	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/16/23 09:23AM] Player picked up item: Coin, id: 995, amount: 17000, owner: Loot	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
[4/16/23 09:23AM] Player picked up item: Coin, id: 995, amount: 1469239, owner: Loot	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Loot	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Loot	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Loot	
[4/16/23 09:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Loot	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Loot	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Loot	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Loot	
[4/16/23 09:31AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Loot	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Loot	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Loot	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Loot	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Loot	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Loot	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Loot	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Loot	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Loot	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Loot	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1940001, owner: Loot	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Loot	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 2106530, owner: Loot	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Loot	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Loot	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Loot	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 4039500, owner: Loot	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Loot	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 3026692, owner: Loot	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Loot	
[4/16/23 09:45AM] Player picked up item: Coin, id: 995, amount: 2178228, owner: Loot	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Loot	
[4/16/23 09:45AM] Player picked up item: Coin, id: 995, amount: 2576171, owner: Loot	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Loot	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Loot	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Loot	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Loot	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Loot	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Loot	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Loot	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Loot	
[4/16/23 09:47AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Loot	
[4/16/23 09:48AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Loot	
[4/16/23 09:48AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Loot	
[4/16/23 09:49AM] Player picked up item: Coin, id: 995, amount: 2282271, owner: Loot	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Loot	
[4/16/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Loot	
[4/16/23 09:50AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Loot	
[4/16/23 09:50AM] Player picked up item: $25 Bond, id: 23058, amount: 2, owner: Loot	
[4/16/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Loot	
[4/16/23 09:56AM] Player picked up item: Green stone, id: 15251, amount: 2, owner: Loot	
[4/16/23 10:03AM] Player picked up item: Coin, id: 995, amount: 34000, owner: Loot	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 32000, owner: Loot	
[4/16/23 10:13AM] Player picked up item: Coin, id: 995, amount: 34000, owner: Loot	
[4/16/23 10:13AM] Player picked up item: Coin, id: 995, amount: 34000, owner: Loot	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 17000, owner: Loot	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Loot	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Loot	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 51000, owner: Loot	
[4/16/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1219316, owner: Loot	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Loot	
[4/19/23 02:24AM] Player picked up item: Tyrant Legs, id: 14194, amount: 1, owner: Theone	
[4/19/23 02:24AM] Player picked up item: Tyrant Wings, id: 14200, amount: 1, owner: Theone	
[4/19/23 02:24AM] Player picked up item: Varth Body, id: 22146, amount: 1, owner: Theone	
[4/19/23 06:59AM] Player picked up item: Coin, id: 995, amount: 2196611, owner: Loot	
[4/19/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Loot	
[4/19/23 07:44AM] Player picked up item: Coin, id: 995, amount: 3196611, owner: Loot	
[4/19/23 07:44AM] Player picked up item: Coin, id: 995, amount: 3196611, owner: Loot	
[4/19/23 07:45AM] Player picked up item: Coin, id: 995, amount: 611, owner: Loot	
[4/19/23 07:45AM] Player picked up item: Coin, id: 995, amount: 3196611, owner: Loot	
[4/19/23 07:45AM] Player picked up item: Coin, id: 995, amount: 3196611, owner: Loot	
[4/19/23 08:17AM] Player picked up item: Coin, id: 995, amount: 1293268, owner: Loot	
[4/19/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Loot	
[4/19/23 04:20PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Loot	
[4/19/23 04:20PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Loot	
[4/19/23 04:22PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Loot	
[4/21/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Loot	
