[4/21/23 03:48PM] Player picked up item: Starter Helm, id: 703, amount: 1, owner: Insane	
[4/21/23 04:01PM] Player picked up item: Coin, id: 995, amount: 200, owner: Insane	
[4/21/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:01PM] Player picked up item: Coin, id: 995, amount: 200, owner: Insane	
[4/21/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:04PM] Player picked up item: Coin, id: 995, amount: 2359443, owner: Insane	
[4/21/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Coin, id: 995, amount: 600, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Insane	
[4/21/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Insane	
[4/21/23 04:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Insane	
[4/21/23 04:15PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Insane	
[4/21/23 04:18PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Insane	
[4/21/23 04:23PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Insane	
[4/21/23 04:34PM] Player picked up item: Coin, id: 995, amount: 1509329, owner: Insane	
[4/21/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Insane	
[4/21/23 04:35PM] Player picked up item: Coin, id: 995, amount: 2027405, owner: Insane	
[4/21/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Insane	
[4/21/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Insane	
[4/21/23 04:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Insane	
[4/21/23 04:40PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Insane	
[4/21/23 04:41PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Insane	
[4/21/23 04:42PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Insane	
[4/21/23 04:43PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Insane	
[4/21/23 04:45PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Insane	
[4/21/23 05:00PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Insane	
[4/21/23 05:00PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Insane	
[4/21/23 05:04PM] Player picked up item: Coin, id: 995, amount: 2287994, owner: Insane	
[4/21/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Insane	
[4/21/23 05:07PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Insane	
[4/21/23 05:07PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Insane	
[4/21/23 05:16PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Insane	
[4/21/23 05:16PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Insane	
[4/21/23 05:28PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Insane	
[4/21/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Insane	
[4/21/23 05:34PM] Player picked up item: Coin, id: 995, amount: 5176426, owner: Insane	
[4/21/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Insane	
[4/21/23 06:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Insane	
[4/21/23 06:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Insane	
[4/21/23 06:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Insane	
[4/21/23 06:36PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Insane	
[4/21/23 06:36PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Insane	
[4/21/23 06:37PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Zshana	
[4/21/23 06:37PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Insane	
[4/21/23 06:37PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Insane	
[4/21/23 06:50PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Insane	
[4/22/23 07:38AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Insane	
[4/22/23 07:40AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Insane	
[4/22/23 07:44AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Insane	
[4/22/23 07:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Insane	
[4/22/23 08:37AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Insane	
