[4/21/23 07:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Exi	
[4/21/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Exi	
[4/21/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Exi	
[4/21/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Exi	
[4/21/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Exi	
[4/21/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Exi	
[4/21/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Exi	
[4/21/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Exi	
[4/21/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Exi	
[4/21/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 07:45PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Exi	
[4/21/23 07:46PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Exi	
[4/21/23 07:47PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Exi	
[4/21/23 07:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Exi	
[4/21/23 07:49PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Exi	
[4/21/23 07:51PM] Player picked up item: Coin, id: 995, amount: 800, owner: Exi	
[4/21/23 07:51PM] Player picked up item: Coin, id: 995, amount: 800, owner: Exi	
[4/21/23 07:52PM] Player picked up item: Coin, id: 995, amount: 800, owner: Exi	
[4/21/23 08:00PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:01PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Exi	
[4/21/23 08:01PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Exi	
[4/21/23 08:04PM] Player picked up item: Coin, id: 995, amount: 2176339, owner: Exi	
[4/21/23 08:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Exi	
[4/21/23 08:04PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Exi	
[4/21/23 08:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Exi	
[4/21/23 08:05PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Exi	
[4/21/23 08:05PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Exi	
[4/21/23 08:07PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Exi	
[4/21/23 08:07PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Exi	
[4/21/23 08:07PM] Player picked up item: Coin, id: 995, amount: 900, owner: Exi	
[4/21/23 08:07PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Exi	
[4/21/23 08:08PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Exi	
[4/21/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Exi	
[4/21/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Exi	
[4/21/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Exi	
[4/21/23 08:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Exi	
[4/21/23 08:10PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Exi	
[4/21/23 08:11PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Exi	
[4/21/23 08:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Exi	
[4/21/23 08:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Exi	
[4/21/23 08:17PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Exi	
[4/21/23 08:17PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Exi	
[4/21/23 08:17PM] Player picked up item: Coin, id: 995, amount: 10500, owner: Exi	
[4/21/23 08:21PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Exi	
[4/21/23 08:22PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Exi	
[4/21/23 08:22PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Exi	
[4/21/23 08:24PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Exi	
[4/21/23 08:24PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:26PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Exi	
[4/21/23 08:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Exi	
[4/21/23 08:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Exi	
[4/21/23 08:30PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Exi	
[4/21/23 08:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Exi	
[4/21/23 08:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Exi	
[4/21/23 08:34PM] Player picked up item: Coin, id: 995, amount: 3387218, owner: Exi	
[4/21/23 08:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Exi	
[4/21/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Exi	
[4/21/23 08:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Exi	
[4/21/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Exi	
[4/21/23 08:36PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Exi	
[4/21/23 08:36PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Exi	
[4/21/23 08:37PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Exi	
[4/21/23 08:37PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Exi	
[4/21/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:38PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Exi	
[4/21/23 08:38PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Exi	
[4/21/23 08:39PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Exi	
[4/21/23 08:40PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Exi	
[4/21/23 08:40PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Exi	
[4/21/23 08:41PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Exi	
[4/21/23 08:42PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Exi	
[4/21/23 08:43PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Exi	
[4/21/23 08:49PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Exi	
[4/21/23 08:58PM] Player picked up item: Coin, id: 995, amount: 28000, owner: Exi	
[4/21/23 08:58PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 42000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 28000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 09:00PM] Player picked up item: Coin, id: 995, amount: 56000, owner: Exi	
[4/21/23 09:00PM] Player picked up item: Coin, id: 995, amount: 28000, owner: Exi	
[4/21/23 09:00PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 09:00PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 09:00PM] Player picked up item: Coin, id: 995, amount: 28000, owner: Exi	
[4/21/23 09:00PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 09:01PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 09:01PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 09:04PM] Player picked up item: Coin, id: 995, amount: 1051620, owner: Exi	
[4/21/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Exi	
[4/21/23 09:05PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Exi	
[4/21/23 09:08PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Exi	
[4/21/23 09:09PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Exi	
[4/21/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Exi	
[4/21/23 09:15PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Exi	
[4/21/23 09:16PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Exi	
[4/21/23 09:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Exi	
[4/21/23 09:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Exi	
[4/21/23 09:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Exi	
[4/21/23 09:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Exi	
[4/21/23 09:27PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Exi	
[4/21/23 09:27PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Exi	
[4/21/23 09:28PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Exi	
[4/21/23 09:28PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Exi	
[4/21/23 09:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Exi	
[4/21/23 09:28PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Exi	
[4/21/23 09:30PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Exi	
[4/21/23 09:30PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Exi	
[4/21/23 09:59PM] Player picked up item: Gladiator Glaive, id: 20552, amount: 1, owner: Onlyfans	
[4/21/23 09:59PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Onlyfans	
