[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mad	
[4/15/23 11:30AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/15/23 11:30AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mad	
[4/15/23 11:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mad	
[4/15/23 11:35AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mad	
[4/15/23 11:41AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mad	
[4/15/23 11:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mad	
[4/15/23 11:43AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mad	
[4/15/23 11:43AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mad	
[4/15/23 11:51AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mad	
[4/15/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mad	
[4/15/23 11:59AM] Player picked up item: Coin, id: 995, amount: 1346125, owner: Mad	
[4/15/23 11:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1000000, owner: Mad Gim	
[4/15/23 12:03PM] Player picked up item: Fury shark, id: 17818, amount: 100, owner: Mad Gim	
[4/15/23 12:03PM] Player picked up item: Ironman's Aura, id: 22120, amount: 1, owner: Mad Gim	
[4/15/23 12:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mad	
[4/15/23 12:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mad	
[4/15/23 12:09PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Mad	
[4/15/23 12:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mad	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mad	
[4/15/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mad	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mad	
[4/15/23 12:11PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Mad	
[4/15/23 12:16PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mad	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mad	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mad	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mad	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mad	
[4/15/23 12:18PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mad	
[4/16/23 04:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/16/23 04:43AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/16/23 05:00AM] Player picked up item: Coin, id: 995, amount: 1902519, owner: Mad	
[4/16/23 05:00AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/16/23 05:25AM] Player picked up item: Coin, id: 995, amount: 1108351, owner: Mad	
[4/16/23 05:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/16/23 05:26AM] Player picked up item: Coin, id: 995, amount: 4005387, owner: Mad	
[4/16/23 05:26AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/16/23 05:28AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/16/23 05:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/16/23 05:30AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Mad	
[4/16/23 05:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/16/23 05:54AM] Player picked up item: Coin, id: 995, amount: 2213356, owner: Mad	
[4/16/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/16/23 09:09AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/16/23 09:09AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/16/23 09:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/16/23 09:10AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/16/23 09:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/16/23 09:11AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Mad	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1875414, owner: Mad	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 2380518, owner: Mad	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1978808, owner: Mad	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1870486, owner: Mad	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 2088370, owner: Mad	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 3787105, owner: Mad	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/16/23 09:45AM] Player picked up item: Coin, id: 995, amount: 2088948, owner: Mad	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Mad	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Mad	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Mad	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/16/23 09:47AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Mad	
[4/16/23 09:48AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/16/23 09:48AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/16/23 09:49AM] Player picked up item: Coin, id: 995, amount: 3869528, owner: Mad	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/16/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/16/23 09:50AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/16/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1032437, owner: Mad	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/16/23 10:28AM] Player picked up item: Coin, id: 995, amount: 2618312, owner: Mad	
[4/16/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/18/23 02:50PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/18/23 02:50PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/18/23 03:41PM] Player picked up item: Coin, id: 995, amount: 2483246, owner: Mad	
[4/18/23 03:41PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/18/23 03:42PM] Player picked up item: Coin, id: 995, amount: 2263339, owner: Mad	
[4/18/23 03:42PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/19/23 11:15AM] Player picked up item: Coin, id: 995, amount: 2051803, owner: Mad	
[4/19/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Mad	
[4/19/23 11:16AM] Player picked up item: Coin, id: 995, amount: 3822869, owner: Mad	
[4/19/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/19/23 11:17AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/19/23 11:17AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/19/23 11:21AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/19/23 11:21AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/19/23 11:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/19/23 11:43AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/19/23 11:44AM] Player picked up item: Coin, id: 995, amount: 2124990, owner: Mad	
[4/19/23 11:44AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/19/23 11:45AM] Player picked up item: Coin, id: 995, amount: 2617399, owner: Mad	
[4/19/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/19/23 11:46AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/19/23 11:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/19/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Mad	
[4/19/23 11:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/19/23 12:15PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/19/23 12:15PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Mad	
[4/19/23 12:17PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Mad	
[4/19/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Mad	
[4/19/23 12:18PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/19/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Mad	
[4/19/23 12:19PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/19/23 01:14PM] Player picked up item: Coin, id: 995, amount: 1776069, owner: Mad	
[4/19/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/19/23 01:15PM] Player picked up item: Coin, id: 995, amount: 2426089, owner: Mad	
[4/19/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Mad	
[4/19/23 01:16PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Mad	
[4/19/23 01:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/19/23 01:20PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/19/23 01:20PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Mad	
[4/19/23 01:21PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/19/23 01:21PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/19/23 01:23PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Mad	
[4/19/23 01:23PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Mad	
[4/19/23 02:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/19/23 02:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/19/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/19/23 03:15PM] Player picked up item: Coin, id: 995, amount: 1224884, owner: Mad	
[4/19/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 3252429, owner: Mad	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/19/23 03:17PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Mad	
[4/19/23 03:18PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Mad	
[4/19/23 03:45PM] Player picked up item: Coin, id: 995, amount: 1559519, owner: Mad	
[4/19/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Mad	
[4/19/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/19/23 04:24PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Ao	
[4/19/23 04:24PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Ao	
[4/19/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/19/23 04:46PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/19/23 04:47PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Mad	
[4/19/23 04:47PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/19/23 04:47PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Mad	
[4/19/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Mad	
[4/19/23 04:49PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Mad	
[4/19/23 04:59PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Ao	
[4/19/23 05:14PM] Player picked up item: Coin, id: 995, amount: 2352128, owner: Mad	
[4/19/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/19/23 05:15PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Mad	
[4/19/23 05:16PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/19/23 05:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/20/23 05:21AM] Player picked up item: Coin, id: 995, amount: 1819689, owner: Mad	
[4/20/23 05:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/20/23 05:22AM] Player picked up item: Coin, id: 995, amount: 3945702, owner: Mad	
[4/20/23 05:22AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Mad	
[4/20/23 05:24AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/20/23 05:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/20/23 05:55AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/20/23 05:55AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/20/23 05:58AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/20/23 05:58AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Mad	
[4/20/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Mad	
[4/20/23 06:00AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/20/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Mad	
[4/20/23 06:00AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/20/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Mad	
[4/20/23 06:22AM] Player picked up item: Coin, id: 995, amount: 3763316, owner: Mad	
[4/20/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/20/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Mad	
[4/20/23 06:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Mad	
[4/20/23 06:28AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Mad	
[4/20/23 06:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/20/23 06:30AM] Player picked up item: Coin, id: 995, amount: 3276323, owner: Mad	
[4/20/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 75, owner: Mad	
[4/20/23 06:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/20/23 06:34AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/20/23 06:36AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/20/23 06:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Mad	
[4/20/23 06:52AM] Player picked up item: Coin, id: 995, amount: 1871684, owner: Mad	
[4/20/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Mad	
[4/20/23 07:21AM] Player picked up item: Coin, id: 995, amount: 2294209, owner: Mad	
[4/20/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/20/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mad	
[4/20/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Mad	
[4/20/23 07:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mad	
[4/20/23 07:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/20/23 07:35AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/20/23 08:21AM] Player picked up item: Coin, id: 995, amount: 1701114, owner: Mad	
[4/20/23 08:22AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Mad	
[4/20/23 08:51AM] Player picked up item: Coin, id: 995, amount: 2270146, owner: Mad	
[4/20/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/20/23 12:20PM] Player picked up item: Coin, id: 995, amount: 1417603, owner: Mad	
[4/20/23 12:20PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/20/23 12:21PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Mad	
[4/20/23 12:22PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Mad	
[4/20/23 12:22PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Mad	
[4/20/23 12:23PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/20/23 12:23PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Mad	
[4/20/23 12:50PM] Player picked up item: Coin, id: 995, amount: 2461775, owner: Mad	
[4/20/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mad	
[4/20/23 01:31PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/20/23 01:31PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/20/23 01:34PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mad	
[4/20/23 01:34PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mad	
[4/21/23 09:57AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Heropt	
[4/21/23 09:57AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Mad	
[4/21/23 09:58AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Mad	
[4/21/23 03:07PM] Player picked up item: Blurite Katana, id: 14484, amount: 1, owner: Grenadez	
