[4/19/23 07:06AM] Player picked up item: Coin, id: 995, amount: 100, owner: Richardpnt	
[4/19/23 07:18AM] Player picked up item: Coin, id: 995, amount: 400, owner: Richardpnt	
[4/19/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 07:18AM] Player picked up item: Coin, id: 995, amount: 400, owner: Richardpnt	
[4/19/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 07:18AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:18AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:19AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:19AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 07:19AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:20AM] Player picked up item: Coin, id: 995, amount: 400, owner: Richardpnt	
[4/19/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 07:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/19/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 07:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/19/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 07:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/19/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 07:21AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:21AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:21AM] Player picked up item: Coin, id: 995, amount: 400, owner: Richardpnt	
[4/19/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 07:21AM] Player picked up item: Coin, id: 995, amount: 400, owner: Richardpnt	
[4/19/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 07:22AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:23AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:23AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:23AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:23AM] Player picked up item: Coin, id: 995, amount: 200, owner: Richardpnt	
[4/19/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:24AM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/19/23 07:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Richardpnt	
[4/19/23 07:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Richardpnt	
[4/19/23 07:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/19/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Richardpnt	
[4/19/23 07:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/19/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/19/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 07:25AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/19/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 07:25AM] Player picked up item: Coin, id: 995, amount: 300, owner: Richardpnt	
[4/19/23 07:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/19/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Richardpnt	
[4/19/23 07:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/19/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Richardpnt	
[4/19/23 07:26AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Richardpnt	
[4/19/23 07:27AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/19/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Richardpnt	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 03:14PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Richardpnt	
[4/19/23 03:14PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/19/23 03:14PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/19/23 03:14PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Richardpnt	
[4/19/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 03:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/19/23 03:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/19/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Richardpnt	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Richardpnt	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Richardpnt	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/19/23 03:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 03:19PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/19/23 03:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 11:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/19/23 11:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 11:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/19/23 11:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 11:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/19/23 11:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/19/23 11:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/19/23 11:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 11:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/19/23 11:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/19/23 11:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/19/23 11:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/19/23 11:25PM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/19/23 11:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/20/23 09:02PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/20/23 09:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/20/23 09:02PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/20/23 09:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/20/23 09:02PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/20/23 09:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/20/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/20/23 09:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/20/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/20/23 09:04PM] Player picked up item: Coin, id: 995, amount: 2500, owner: Richardpnt	
[4/20/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Richardpnt	
[4/20/23 09:05PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/20/23 09:05PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Richardpnt	
[4/20/23 09:05PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/20/23 09:05PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/20/23 09:05PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Richardpnt	
[4/20/23 09:05PM] Player picked up item: Coin, id: 995, amount: 2500, owner: Richardpnt	
[4/20/23 09:05PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Richardpnt	
[4/20/23 09:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/20/23 09:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/20/23 09:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:09PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:09PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:15PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:15PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/20/23 09:15PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Richardpnt	
[4/20/23 09:16PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Richardpnt	
[4/20/23 09:16PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:16PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:16PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/20/23 09:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:18PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:19PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Richardpnt	
[4/20/23 09:19PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:20PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:20PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:20PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:20PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:22PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Richardpnt	
[4/20/23 09:22PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:22PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:22PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:22PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:22PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:24PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:24PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:24PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:24PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:24PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:25PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:25PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:28PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:28PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:28PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:34PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 09:34PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:34PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:35PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
[4/20/23 09:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Richardpnt	
