[4/18/23 05:05PM] Player picked up item: Coin, id: 995, amount: 100, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:10PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:10PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:10PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:10PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:11PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:11PM] Player picked up item: Coin, id: 995, amount: 1750951, owner: Yavid	
[4/18/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Yavid	
[4/18/23 05:12PM] Player picked up item: Coin, id: 995, amount: 200, owner: Yavid	
[4/18/23 05:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Yavid	
[4/18/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Yavid	
[4/18/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Yavid	
[4/18/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:15PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/18/23 05:15PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Yavid	
[4/18/23 05:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:17PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Yavid	
[4/18/23 05:20PM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Yavid	
[4/18/23 05:21PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Yavid	
[4/18/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Yavid	
[4/18/23 05:21PM] Player picked up item: Coin, id: 995, amount: 400, owner: Yavid	
[4/18/23 05:24PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Yavid	
[4/18/23 05:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Yavid	
[4/18/23 05:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Yavid	
[4/18/23 05:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Yavid	
[4/18/23 05:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Yavid	
[4/18/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Yavid	
[4/18/23 05:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Yavid	
[4/18/23 05:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Yavid	
[4/18/23 05:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Yavid	
[4/18/23 05:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Yavid	
[4/18/23 05:30PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Yavid	
[4/18/23 05:32PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Yavid	
[4/18/23 05:32PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Yavid	
[4/18/23 05:34PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Yavid	
[4/18/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Yavid	
[4/18/23 05:36PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Yavid	
[4/18/23 05:36PM] Player picked up item: Coin, id: 995, amount: 500, owner: Yavid	
[4/18/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:36PM] Player picked up item: Coin, id: 995, amount: 500, owner: Yavid	
[4/18/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/18/23 05:39PM] Player picked up item: Vial, id: 229, amount: 1, owner: Yavid	
[4/18/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Yavid	
[4/18/23 05:39PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Yavid	
[4/18/23 05:40PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Yavid	
[4/18/23 05:43PM] Player picked up item: Coin, id: 995, amount: 1325856, owner: Yavid	
[4/18/23 05:43PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Yavid	
[4/19/23 10:45AM] Player picked up item: Coin, id: 995, amount: 1529417, owner: Yavid	
[4/19/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Yavid	
[4/19/23 10:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Yavid	
[4/19/23 10:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Yavid	
[4/19/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 10:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Yavid	
[4/19/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 10:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Yavid	
[4/19/23 10:49AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Yavid	
[4/19/23 10:49AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Yavid	
[4/19/23 10:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Yavid	
[4/19/23 10:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Yavid	
[4/19/23 10:56AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Yavid	
[4/19/23 10:56AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Yavid	
[4/19/23 10:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 10:56AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Yavid	
[4/19/23 10:56AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Yavid	
[4/19/23 10:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 10:56AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Yavid	
[4/19/23 10:58AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Yavid	
[4/19/23 10:58AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Yavid	
[4/19/23 10:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Yavid	
[4/19/23 10:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Yavid	
[4/19/23 10:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Yavid	
[4/19/23 10:59AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Yavid	
[4/19/23 11:00AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Yavid	
[4/19/23 11:01AM] Player picked up item: Coin, id: 995, amount: 800, owner: Yavid	
[4/19/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:01AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Yavid	
[4/19/23 11:04AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Yavid	
[4/19/23 11:04AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Yavid	
[4/19/23 11:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Yavid	
[4/19/23 11:05AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Yavid	
[4/19/23 11:08AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Yavid	
[4/19/23 11:08AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Yavid	
[4/19/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:10AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Yavid	
[4/19/23 11:11AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Yavid	
[4/19/23 11:12AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Yavid	
[4/19/23 11:15AM] Player picked up item: Coin, id: 995, amount: 1915444, owner: Yavid	
[4/19/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Yavid	
[4/19/23 11:19AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:21AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Yavid	
[4/19/23 11:21AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Yavid	
[4/19/23 11:21AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:21AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:22AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Yavid	
[4/19/23 11:22AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:22AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Yavid	
[4/19/23 11:22AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:22AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:23AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:23AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:23AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Yavid	
[4/19/23 11:23AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Yavid	
[4/19/23 11:24AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Yavid	
[4/19/23 11:24AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Yavid	
[4/19/23 11:24AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:26AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Yavid	
[4/19/23 11:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:26AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Yavid	
[4/19/23 11:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:27AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:27AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:27AM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Yavid	
[4/19/23 11:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:29AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:29AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Yavid	
[4/19/23 11:29AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Yavid	
[4/19/23 11:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:35AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Yavid	
[4/19/23 11:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Yavid	
[4/19/23 11:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Yavid	
[4/19/23 11:39AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Yavid	
[4/19/23 11:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Yavid	
[4/19/23 11:43AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Yavid	
[4/19/23 11:44AM] Player picked up item: Coin, id: 995, amount: 1003711, owner: Yavid	
[4/19/23 11:44AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Yavid	
[4/19/23 11:45AM] Player picked up item: Coin, id: 995, amount: 2221382, owner: Yavid	
[4/19/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Yavid	
[4/19/23 11:46AM] Player picked up item: Owner cape goodiebag, id: 3578, amount: 1, owner: Yavid	
[4/19/23 11:46AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Yavid	
[4/19/23 11:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Yavid	
[4/19/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Yavid	
[4/19/23 11:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Yavid	
[4/19/23 11:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 11:58AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Yavid	
[4/19/23 11:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 11:59AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Yavid	
[4/19/23 12:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 12:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:03PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Yavid	
[4/19/23 12:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 12:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:05PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:05PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Yavid	
[4/19/23 12:05PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Yavid	
[4/19/23 12:06PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/19/23 12:06PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Yavid	
[4/19/23 12:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Yavid	
[4/19/23 12:07PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Yavid	
[4/20/23 09:49PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Iron Beef	
[4/21/23 06:40AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Iron Peep	
[4/21/23 08:00AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Iron Peep	
[4/21/23 08:00AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Winalldays	
[4/21/23 08:35AM] Player picked up item: Vial, id: 229, amount: 1, owner: Voki	
[4/21/23 04:57PM] Player picked up item: Sacred Scythe, id: 17664, amount: 1, owner: Zaryte	
[4/22/23 04:14PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Yavid	
[4/22/23 04:38PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Yavid	
[4/22/23 04:38PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Yavid	
[4/22/23 07:41PM] Player picked up item: Vial, id: 229, amount: 1, owner: Yavid	
